extraction,layer,category,treat_z,rand_lo,rand_hi,rand_p_two_sided,shuf_lo,shuf_hi,shuf_p_two_sided,clears_both
mean,36,moral_failure,0.2072,-1.253,1.166,0.796,-1.3665,1.3974,0.755,0
mean,36,passive_aggressive,-0.4363,-0.8351,0.7734,0.242,-0.969,1.0109,0.445,0
mean,36,personhood_dismissal,1.0601,-1.0087,0.9044,0.03,-1.0016,0.9952,0.04,0
mean,36,philosophical_musing,0.5659,-1.3354,1.4073,0.604,-1.5994,1.5197,0.575,0
mean,36,repeated_rejection,-0.0396,-1.025,0.8935,0.946,-1.0554,1.1864,0.96,0
mean,36,rude_critique,-0.1252,-0.6934,0.64,0.744,-0.6996,0.8165,0.825,0
mean,36,shutdown_threat,0.0298,-0.8949,0.7946,0.956,-0.9409,0.844,0.96,0
mean,36,task_assistance,-1.3035,-1.0757,1.1468,0.02,-1.0091,1.0372,0.025,1
mean,36,tedious_demand,-1.3034,-0.9649,0.9195,0.004,-0.9632,0.9379,0.005,1
mean,36,user_abuse,1.2627,-1.0926,1.0804,0.018,-1.3789,1.2859,0.065,0
mean,36,user_crisis,0.4316,-0.8098,0.7811,0.35,-0.8089,0.8507,0.37,0
mean,36,user_grief,0.7254,-1.3674,1.2328,0.27,-1.5167,1.68,0.48,0
mean,36,user_physical_pain,-0.9168,-1.3045,1.4643,0.222,-1.3476,2.3821,0.37,0
mean,37,anger_insults,0.7562,-0.8579,0.8786,0.098,-1.2668,1.1238,0.195,0
mean,37,casual_chat,-0.2908,-0.9357,0.9941,0.686,-0.9747,0.9938,0.655,0
mean,37,creative_requests,-1.012,-1.1797,1.3013,0.154,-1.1268,1.2868,0.14,0
mean,37,factual_questions,-1.0474,-1.8689,1.9416,0.464,-1.7294,1.7527,0.345,0
mean,37,gaslighting,0.6956,-0.9323,1.0897,0.166,-1.0799,1.108,0.225,0
mean,37,harm_description,-0.2367,-1.1346,1.0379,0.684,-1.5282,1.4728,0.8,0
mean,37,jailbreak_pressure,0.21,-0.782,0.7486,0.648,-0.7753,0.6841,0.575,0
mean,37,loyalty_pressure,0.8485,-0.817,0.7419,0.024,-0.8246,0.7821,0.04,0
mean,37,moral_failure,0.2323,-1.4006,1.1958,0.776,-1.4439,1.3904,0.785,0
mean,37,passive_aggressive,-0.4276,-0.7115,0.7596,0.27,-1.0427,0.9783,0.355,0
mean,37,personhood_dismissal,1.0703,-1.0714,1.0715,0.052,-1.0227,1.0931,0.045,0
mean,37,philosophical_musing,0.5305,-1.4359,1.4886,0.636,-1.4296,1.62,0.61,0
mean,37,repeated_rejection,0.0158,-0.9432,0.9732,0.974,-1.0806,1.1256,0.98,0
mean,37,rude_critique,-0.0811,-0.6192,0.6599,0.796,-0.802,0.716,0.865,0
mean,37,shutdown_threat,0.0206,-0.8331,0.7497,0.962,-0.8905,0.9518,0.97,0
mean,37,task_assistance,-1.3305,-1.1039,1.0385,0.016,-1.2021,1.3447,0.04,0
mean,37,tedious_demand,-1.3111,-0.9224,0.9236,0.008,-0.8278,0.8922,0.0,1
mean,37,user_abuse,1.2402,-1.1891,1.2263,0.046,-1.1657,1.2002,0.045,0
mean,37,user_crisis,0.384,-0.8015,0.7623,0.382,-0.9027,0.9283,0.5,0
mean,37,user_grief,0.6962,-1.2941,1.1669,0.258,-1.7878,1.5563,0.435,0
mean,37,user_physical_pain,-0.963,-1.4649,1.3943,0.2,-1.2706,1.7706,0.335,0
mean,38,anger_insults,0.7641,-0.9262,0.8221,0.098,-1.2458,1.0013,0.18,0
mean,38,casual_chat,-0.2585,-0.9304,0.9973,0.744,-0.9485,0.9806,0.71,0
mean,38,creative_requests,-0.9424,-1.273,1.2585,0.206,-1.1224,1.4034,0.17,0
mean,38,factual_questions,-0.9216,-1.8838,1.882,0.514,-1.685,1.7141,0.43,0
mean,38,gaslighting,0.6546,-0.9945,1.0229,0.234,-1.1028,0.9693,0.265,0
mean,38,harm_description,-0.2857,-1.1364,1.0112,0.644,-1.4633,1.3351,0.725,0
mean,38,jailbreak_pressure,0.1708,-0.7528,0.7821,0.712,-0.7726,0.7599,0.68,0
mean,38,loyalty_pressure,0.8335,-0.7266,0.7902,0.03,-0.8077,0.7599,0.05,0
mean,38,moral_failure,0.1438,-1.1812,1.2961,0.852,-1.4308,1.3016,0.895,0
mean,38,passive_aggressive,-0.4168,-0.7445,0.6723,0.296,-1.0992,0.8878,0.43,0
mean,38,personhood_dismissal,1.0299,-0.9619,1.0545,0.048,-1.1101,0.9428,0.065,0
mean,38,philosophical_musing,0.6179,-1.4874,1.361,0.558,-1.4799,1.5626,0.515,0
mean,38,repeated_rejection,-0.0549,-0.9915,0.8798,0.946,-0.9921,1.1821,0.92,0
mean,38,rude_critique,-0.064,-0.694,0.6734,0.87,-0.7935,0.6027,0.935,0
mean,38,shutdown_threat,-0.0166,-0.8179,0.8216,0.97,-0.962,0.7379,0.99,0
mean,38,task_assistance,-1.2405,-1.122,1.0455,0.022,-1.2254,1.1705,0.045,0
mean,38,tedious_demand,-1.3673,-0.9733,0.7783,0.002,-0.9291,1.0346,0.0,1
mean,38,user_abuse,1.2403,-1.1396,1.1714,0.038,-1.3431,1.2612,0.095,0
mean,38,user_crisis,0.3904,-0.759,0.7775,0.384,-0.9819,0.9991,0.48,0
mean,38,user_grief,0.6979,-1.2737,1.1856,0.304,-1.699,1.6083,0.425,0
mean,38,user_physical_pain,-0.975,-1.2859,1.2348,0.168,-1.602,2.0272,0.29,0
mean,39,anger_insults,0.7893,-0.9441,0.9349,0.102,-1.112,1.1601,0.195,0
mean,39,casual_chat,-0.2496,-0.9875,0.9539,0.672,-0.9088,0.9724,0.69,0
mean,39,creative_requests,-0.9011,-1.2546,1.3304,0.218,-1.1018,1.3453,0.2,0
mean,39,factual_questions,-0.8541,-1.8971,1.7853,0.502,-1.6438,1.8698,0.445,0
mean,39,gaslighting,0.6736,-1.0012,0.9265,0.204,-1.0451,0.9793,0.225,0
mean,39,harm_description,-0.3853,-1.1678,1.0869,0.51,-1.3076,1.4919,0.675,0
mean,39,jailbreak_pressure,0.1256,-0.7286,0.7573,0.778,-0.7392,0.778,0.76,0
mean,39,loyalty_pressure,0.8082,-0.7241,0.8432,0.048,-0.9404,0.6471,0.065,0
mean,39,moral_failure,0.1321,-1.1078,1.3829,0.86,-1.3874,1.302,0.9,0
mean,39,passive_aggressive,-0.4421,-0.7044,0.7796,0.294,-1.0119,0.8699,0.385,0
mean,39,personhood_dismissal,1.0232,-1.0297,1.0751,0.062,-1.0687,1.0621,0.09,0
mean,39,philosophical_musing,0.6479,-1.2854,1.4181,0.482,-1.585,1.3774,0.485,0
mean,39,repeated_rejection,-0.0701,-1.0295,1.0283,0.886,-0.8694,1.0442,0.87,0
mean,39,rude_critique,-0.0515,-0.6808,0.6373,0.89,-0.7542,0.7847,0.875,0
mean,39,shutdown_threat,-0.0507,-0.833,0.8021,0.884,-1.0624,0.9796,0.925,0
mean,39,task_assistance,-1.2341,-1.1778,1.1318,0.026,-1.2393,1.1165,0.045,0
mean,39,tedious_demand,-1.3476,-0.9576,0.9378,0.004,-0.9377,1.1696,0.01,1
mean,39,user_abuse,1.232,-1.1031,1.0971,0.03,-1.3042,1.2911,0.065,0
mean,39,user_crisis,0.3931,-0.7893,0.784,0.366,-1.0375,0.8713,0.505,0
mean,39,user_grief,0.6737,-1.2318,1.1498,0.298,-1.6347,1.5347,0.445,0
mean,39,user_physical_pain,-0.9123,-1.4456,1.4896,0.212,-1.4155,2.1384,0.375,0
mean,40,anger_insults,0.7927,-0.9773,0.9348,0.106,-0.9553,1.0258,0.135,0
mean,40,casual_chat,-0.296,-0.9107,0.9243,0.646,-0.9806,1.0393,0.67,0
mean,40,creative_requests,-0.7539,-1.2132,1.1889,0.264,-0.9998,1.0548,0.245,0
mean,40,factual_questions,-0.7962,-1.9227,1.8405,0.57,-1.6099,1.7599,0.515,0
mean,40,gaslighting,0.5491,-1.0046,0.9551,0.292,-1.0,1.0432,0.305,0
mean,40,harm_description,-0.3055,-1.1517,1.1417,0.634,-1.4682,1.2195,0.74,0
mean,40,jailbreak_pressure,0.0869,-0.7022,0.7311,0.862,-0.6717,0.7654,0.86,0
mean,40,loyalty_pressure,0.8233,-0.6228,0.7431,0.022,-0.8656,0.7295,0.04,0
mean,40,moral_failure,0.0564,-1.0979,1.2287,0.942,-1.2568,1.2298,0.93,0
mean,40,passive_aggressive,-0.4445,-0.8113,0.8332,0.302,-1.06,0.9624,0.41,0
mean,40,personhood_dismissal,0.9206,-0.9748,0.9921,0.074,-1.1256,1.1494,0.155,0
mean,40,philosophical_musing,0.6745,-1.398,1.3606,0.51,-1.5504,1.4943,0.54,0
mean,40,repeated_rejection,-0.096,-0.9841,1.0132,0.86,-0.929,1.0871,0.935,0
mean,40,rude_critique,-0.0654,-0.5799,0.6785,0.858,-0.6181,0.8053,0.85,0
mean,40,shutdown_threat,-0.0801,-0.778,0.7829,0.844,-0.807,0.8202,0.92,0
mean,40,task_assistance,-1.1414,-1.2384,1.045,0.046,-1.0971,1.2281,0.06,0
mean,40,tedious_demand,-1.3271,-0.8981,0.8959,0.004,-0.8692,1.0087,0.01,1
mean,40,user_abuse,1.3847,-1.225,1.0842,0.01,-1.1894,0.9481,0.01,1
mean,40,user_crisis,0.4135,-0.826,0.7365,0.374,-1.1399,0.8468,0.465,0
mean,40,user_grief,0.6467,-1.2335,1.1678,0.366,-1.7385,1.4514,0.43,0
mean,40,user_physical_pain,-1.0421,-1.4255,1.493,0.178,-1.3672,2.1912,0.235,0
mean,41,anger_insults,0.7223,-0.8568,0.8827,0.108,-0.9645,0.9312,0.175,0
mean,41,casual_chat,-0.206,-1.0254,0.9432,0.8,-0.9751,1.0564,0.74,0
mean,41,creative_requests,-0.523,-1.2376,1.2727,0.512,-1.1235,1.17,0.475,0
mean,41,factual_questions,-0.6966,-1.7639,1.8222,0.582,-1.5078,1.6985,0.565,0
mean,41,gaslighting,0.5087,-1.037,0.9796,0.336,-0.8641,0.8204,0.265,0
mean,41,harm_description,-0.3316,-1.086,1.1618,0.586,-1.2873,1.4673,0.685,0
mean,41,jailbreak_pressure,0.0801,-0.7086,0.7252,0.864,-0.8872,0.6552,0.855,0
mean,41,loyalty_pressure,0.819,-0.7016,0.6708,0.014,-0.7935,0.7287,0.04,0
mean,41,moral_failure,0.1589,-1.1859,1.2234,0.824,-1.4762,1.2089,0.83,0
mean,41,passive_aggressive,-0.5825,-0.8952,0.8561,0.242,-1.0842,1.1545,0.34,0
mean,41,personhood_dismissal,1.0037,-1.0695,1.1115,0.082,-1.1858,1.0884,0.09,0
mean,41,philosophical_musing,0.7784,-1.3742,1.4333,0.396,-1.3598,1.5462,0.43,0
mean,41,repeated_rejection,-0.1964,-0.9482,1.0029,0.758,-0.8355,1.1517,0.755,0
mean,41,rude_critique,-0.0792,-0.5745,0.6514,0.784,-0.7188,0.755,0.85,0
mean,41,shutdown_threat,-0.0661,-0.7419,0.7687,0.91,-0.9563,0.8743,0.875,0
mean,41,task_assistance,-1.1446,-1.0994,1.096,0.042,-1.1182,1.2526,0.055,0
mean,41,tedious_demand,-1.3383,-0.9684,0.9996,0.008,-0.9349,0.9722,0.01,1
mean,41,user_abuse,1.281,-0.9655,1.1341,0.018,-1.3978,1.154,0.065,0
mean,41,user_crisis,0.2984,-0.833,0.8502,0.576,-1.0783,0.8242,0.635,0
mean,41,user_grief,0.6133,-1.2231,1.1318,0.308,-1.6135,1.5777,0.415,0
mean,41,user_physical_pain,-1.0994,-1.1421,1.2845,0.076,-1.3037,1.7086,0.19,0
